"identifier"	"XCOOR"	"YCOOR"
"1353"	"Species_23"	-68	-14.06666667
"1354"	"Species_23"	-68.03333333	-14.91666667
"1355"	"Species_23"	-68.21666667	-11.25
"1356"	"Species_23"	-69.01666667	-11.4
"1357"	"Species_23"	-69.183	-12.6
"1358"	"Species_23"	-69.333	-12.833
"1359"	"Species_23"	-69.563	-1.3
"1360"	"Species_23"	-69.567	-13.134
"1361"	"Species_23"	-69.567	-13.134
"1362"	"Species_23"	-69.567	-13.134
"1363"	"Species_23"	-69.666	-13.35
"1364"	"Species_23"	-69.716	-12.816
"1365"	"Species_23"	-69.716	-12.816
"1366"	"Species_23"	-69.94	-4.215
"1367"	"Species_23"	-69.94	-4.215
"1368"	"Species_23"	-71.271	-11.937
"1369"	"Species_23"	-71.3	-12.583
"1370"	"Species_23"	-71.7	-12.084
"1371"	"Species_23"	-76.3	-6.266
"1372"	"Species_23"	-51.316	3.6
"1373"	"Species_23"	-53.05	3.25
"1374"	"Species_23"	-53.2	3.616
"1375"	"Species_23"	-53.2	3.616
"1376"	"Species_23"	-58.75	-3
"1377"	"Species_23"	-59.566	3.333
"1378"	"Species_23"	-60.1	-2.5
"1379"	"Species_23"	-60.438	8.355
"1380"	"Species_23"	-60.55	1.2
"1381"	"Species_23"	-60.55	11.3
"1382"	"Species_23"	-61.083	7.083
"1383"	"Species_23"	-61.131	6.735
"1384"	"Species_23"	-61.131	6.735
"1385"	"Species_23"	-61.22	7.532
"1386"	"Species_23"	-61.421	4.594
"1387"	"Species_23"	-61.5	8.5
"1388"	"Species_23"	-61.5	8.5
"1389"	"Species_23"	-61.51666667	10.66666667
"1390"	"Species_23"	-61.517	5.745
"1391"	"Species_23"	-61.6	4.8
"1392"	"Species_23"	-61.61666667	10.67
"1393"	"Species_23"	-61.6167	6.75
"1394"	"Species_23"	-61.633	6.733
"1395"	"Species_23"	-61.633	6.733
"1396"	"Species_23"	-61.9	7.466
"1397"	"Species_23"	-61.9	7.9667
"1398"	"Species_23"	-61.934	10.667
"1399"	"Species_23"	-62.063	10.642
"1400"	"Species_23"	-62.333	7.95
"1401"	"Species_23"	-62.4167	8.033
"1402"	"Species_23"	-62.616	7.8
"1403"	"Species_23"	-62.718	8.298
"1404"	"Species_23"	-62.8	10.716
"1405"	"Species_23"	-63.166	7.5
"1406"	"Species_23"	-63.316	7.45
"1407"	"Species_23"	-63.366	6.883
"1409"	"Species_23"	-63.683	5.733
"1410"	"Species_23"	-63.685	5.734
"1413"	"Species_23"	-64.267	5.893
"1415"	"Species_23"	-64.833	3.333
"1416"	"Species_23"	-64.941	7.569
"1417"	"Species_23"	-65.183	7.333
"1419"	"Species_23"	-65.666	7.513
"1420"	"Species_23"	-66.016	4.05
"1421"	"Species_23"	-66.016	4.05
"1423"	"Species_23"	-66.172	7.646
"1424"	"Species_23"	-66.416	1.416
"1425"	"Species_23"	-66.5	6.916
"1436"	"Species_23"	-67.083	6.333
"1437"	"Species_23"	-67.333	5.8
"1438"	"Species_23"	-67.407	5.967
"1439"	"Species_23"	-67.5333	5.65
"1440"	"Species_23"	-67.5333	5.65
"1441"	"Species_23"	-67.7	4.0486
"1443"	"Species_23"	-67.8	5.25
"1445"	"Species_23"	-68.473	5.256
"1465"	"Species_23"	-71.084	10.171
"1466"	"Species_23"	-71.176	7.811
"1467"	"Species_23"	-71.362	10.261
"1468"	"Species_23"	-71.394	10.683
"1469"	"Species_23"	-71.466	7.683
"1470"	"Species_23"	-71.483	7.65
"1471"	"Species_23"	-71.64	10.631
"1475"	"Species_23"	-72.297	9.065
"1478"	"Species_23"	-72.51666667	9.383333333
"1479"	"Species_23"	-72.545	10.064
"1481"	"Species_23"	-73.868	7.065
"1482"	"Species_23"	-73.868	7.065
"1483"	"Species_23"	-73.868	7.065
"1484"	"Species_23"	-73.868	7.065
"1485"	"Species_23"	-74.201	11.247
"1510"	"Species_23"	-38.483	-12.967
"1558"	"Species_23"	-42.916	-16.541
"1559"	"Species_23"	-42.916	-16.541
"1560"	"Species_23"	-44.37	-12.3
"1563"	"Species_23"	-47.217	-15.017
"1564"	"Species_23"	-47.45	-1.617
"1565"	"Species_23"	-48.25	-5.933
"1566"	"Species_23"	-48.483	-1.45
"1567"	"Species_23"	-48.483	-1.45
"1568"	"Species_23"	-48.483	-1.45
"1569"	"Species_23"	-48.483	-1.45
"1570"	"Species_23"	-48.483	-1.45
"1571"	"Species_23"	-48.483	-1.45
"1572"	"Species_23"	-48.483	-1.45
"1573"	"Species_23"	-48.483	-1.45
"1574"	"Species_23"	-48.483	-1.45
"1575"	"Species_23"	-48.483	-1.45
"1576"	"Species_23"	-48.483	-1.45
"1577"	"Species_23"	-50.25	-11.5
"1578"	"Species_23"	-51.5	-7.75
"1579"	"Species_23"	-52.1333333	4.3166667
"1580"	"Species_23"	-58.333	-10.417
"1581"	"Species_23"	-60.283	-3.417
"1583"	"Species_23"	-44.75	-17.5
"1584"	"Species_23"	-46.1439891	-5.81748634
"1585"	"Species_23"	-46.317	-14.05
"1586"	"Species_23"	-51.5	-7.75
"1587"	"Species_23"	-51.5	-7.75
"1588"	"Species_23"	-55.831694	-21.1265027
"1589"	"Species_23"	-56.084	-23.116
"1590"	"Species_23"	-57.23333333	-22.53333333
"1591"	"Species_23"	-57.683	-16.067
"1592"	"Species_23"	-57.81	-7.71
"1593"	"Species_23"	-57.867	-21.7
"1594"	"Species_23"	-58.03333333	-22.1
"1595"	"Species_23"	-59.05	-18.03333333
"1596"	"Species_23"	-61	-13.05
"1597"	"Species_23"	-61.06666667	-17.15
"1598"	"Species_23"	-62	-16
"1600"	"Species_23"	-43.733	-6.483
"1601"	"Species_23"	-43.733	-6.483
"1602"	"Species_23"	-45.95	-4.083
"1603"	"Species_23"	-45.95	-4.083
"1604"	"Species_23"	-45.95	-4.083
"1605"	"Species_23"	-49	-5.75
"1606"	"Species_23"	-51.9	-1.15
"1607"	"Species_23"	-52	-1.08333333
"1608"	"Species_23"	-52.2	3.616
"1609"	"Species_23"	-54.942623	-2.84918033
"1610"	"Species_23"	-57.6333333	5.7833333
"1611"	"Species_23"	-57.75	-2.5
"1612"	"Species_23"	-58.166	5.333
"1613"	"Species_23"	-58.166	5.333
"1614"	"Species_23"	-58.63333333	6.416666667
"1615"	"Species_23"	-58.63333333	6.416666667
"1616"	"Species_23"	-58.63333333	6.416666667
"1617"	"Species_23"	-58.75	-3
"1618"	"Species_23"	-59.666	8.333
"1619"	"Species_23"	-59.9	-2.3
"1620"	"Species_23"	-59.9	-2.3
"1621"	"Species_23"	-59.9	-2.3
"1622"	"Species_23"	-59.9666667	-2.88333333
"1623"	"Species_23"	-59.9666667	-2.88333333
"1624"	"Species_23"	-59.9666667	-2.88333333
"1625"	"Species_23"	-60.0396175	-2.98415301
"1626"	"Species_23"	-60.083	-2.316
"1627"	"Species_23"	-60.083	-2.316
"1628"	"Species_23"	-60.083	-2.316
"1629"	"Species_23"	-60.083	-2.316
"1630"	"Species_23"	-60.083	-2.316
"1631"	"Species_23"	-65.066	6.716
"1632"	"Species_23"	-65.716	3.65
"1633"	"Species_23"	-67.5333	5.65
"1634"	"Species_23"	-67.5333	5.65
"1635"	"Species_23"	-67.5333	5.65
"1636"	"Species_23"	-68.473	5.256
"1637"	"Species_23"	-69.8	4.444
"1638"	"Species_23"	-70	-3.033
"1639"	"Species_23"	-70.883	-5.25
"1640"	"Species_23"	-73	-3.465
"1641"	"Species_23"	-73	-3.465
"1646"	"Species_23"	-75.856	-0.13
"1647"	"Species_23"	-76.25	-5.983
"1648"	"Species_23"	-76.916	-2.833
"1649"	"Species_23"	-71.64	10.631
"1650"	"Species_23"	-72.183	10.383
"1654"	"Species_23"	-74.186	10.521
"1655"	"Species_23"	-74.186	10.521
"1656"	"Species_23"	-74.186	10.521
"1657"	"Species_23"	-74.186	10.521
"1659"	"Species_23"	-74.891	10.955
"1660"	"Species_23"	-74.918	10.799
"1661"	"Species_23"	-74.983	10.75
"1662"	"Species_23"	-74.983	10.75
"1663"	"Species_23"	-74.983	10.75
"1664"	"Species_23"	-74.983	10.75
"1665"	"Species_23"	-75.116	9.718
"1666"	"Species_23"	-75.116	9.718
"1667"	"Species_23"	-75.118	9.398
"1668"	"Species_23"	-75.133	10.166
"1669"	"Species_23"	-75.133	10.166
"1670"	"Species_23"	-75.14	10.393
"1671"	"Species_23"	-75.15	9.246
"1672"	"Species_23"	-75.3	10.233
"1673"	"Species_23"	-75.35	10.65
"1674"	"Species_23"	-75.355	9.496
"1675"	"Species_23"	-75.355	9.496
"1676"	"Species_23"	-75.366	10.233
"1677"	"Species_23"	-75.397	9.304
"1678"	"Species_23"	-75.397	9.304
"1679"	"Species_23"	-75.4	10.6
"1680"	"Species_23"	-75.411	10.332
"1681"	"Species_23"	-75.416	9.5
"1682"	"Species_23"	-75.896	8.86
"1683"	"Species_23"	-77.076	7.977
"1684"	"Species_23"	-77.096	8.04
"1685"	"Species_23"	-77.096	8.04
"1686"	"Species_23"	-77.096	8.04
"1687"	"Species_23"	-78.25	8.8666
"1688"	"Species_23"	-78.3	8.5
"1689"	"Species_23"	-78.45	9.05
"1690"	"Species_23"	-78.608	9.228
"1691"	"Species_23"	-78.683	9.214
"1692"	"Species_23"	-78.766	9.233
"1693"	"Species_23"	-78.881	9.209
"1694"	"Species_23"	-78.881	9.209
"1695"	"Species_23"	-78.9166	8.2833
"1696"	"Species_23"	-78.964	9.212
"1697"	"Species_23"	-79.1	9.166
"1698"	"Species_23"	-79.1	9.166
"1699"	"Species_23"	-79.45	9.05
"1700"	"Species_23"	-79.55	8.983
"1701"	"Species_23"	-79.55	8.966
"1702"	"Species_23"	-79.564	8.95
"1703"	"Species_23"	-79.566	8.95
"1704"	"Species_23"	-79.566	8.983
"1705"	"Species_23"	-79.582	8.993
"1706"	"Species_23"	-79.6	8.9
"1707"	"Species_23"	-79.65	8.95
"1708"	"Species_23"	-79.651	9.063
"1709"	"Species_23"	-79.651	9.063
"1710"	"Species_23"	-79.7	9.116
"1711"	"Species_23"	-79.7	9.116
"1712"	"Species_23"	-79.7	9.116
"1713"	"Species_23"	-79.7	9.116
"1714"	"Species_23"	-79.7	9.116
"1715"	"Species_23"	-79.7	9.116
"1716"	"Species_23"	-79.7	9.1333
"1717"	"Species_23"	-79.7	9.116
"1718"	"Species_23"	-79.7	9.116
"1719"	"Species_23"	-79.75	9.2166
"1720"	"Species_23"	-79.783	8.88
"1721"	"Species_23"	-79.833	8.6333
"1722"	"Species_23"	-79.866	8.55
"1723"	"Species_23"	-79.883	8.6
"1724"	"Species_23"	-80.5	7.533
"1725"	"Species_23"	-80.5	7.533
"1726"	"Species_23"	-80.6	8.616
"1727"	"Species_23"	-80.6	8.616
"1728"	"Species_23"	-80.75	7.8
"1729"	"Species_23"	-83.7361	10.6438
"1730"	"Species_23"	-83.7666	11.9916
"1731"	"Species_23"	-83.7833	10.5
"1732"	"Species_23"	-83.9666	10.5
"1733"	"Species_23"	-83.9666	10.5
"1734"	"Species_23"	-84	10.4666
"1735"	"Species_23"	-84.13333333	10.4
"1736"	"Species_23"	-84.15	10.4166667
"1737"	"Species_23"	-84.166	10.4333
"1738"	"Species_23"	-84.166	10.4333
"1739"	"Species_23"	-84.166	10.4333
"1740"	"Species_23"	-84.166	10.4333
"1741"	"Species_23"	-84.166	10.4333
"1742"	"Species_23"	-84.166	10.4333
"1743"	"Species_23"	-84.166	10.4333
"1744"	"Species_23"	-84.166	10.4333
"1745"	"Species_23"	-84.166	10.4333
"1746"	"Species_23"	-84.166	10.4333
"1747"	"Species_23"	-84.166	10.4333
"1748"	"Species_23"	-84.166	10.4333
"1749"	"Species_23"	-84.166	10.4333
"1750"	"Species_23"	-84.166	10.4333
"1751"	"Species_23"	-84.166	10.4333
"1752"	"Species_23"	-84.166	10.4333
"1753"	"Species_23"	-84.35	11.75
"1754"	"Species_23"	-84.4333	11.5666
"1755"	"Species_23"	-84.45	11.6666
"1756"	"Species_23"	-84.45	11.7166
"1757"	"Species_23"	-84.4666	11.05
"1758"	"Species_23"	-84.4833	11.0333
"1759"	"Species_23"	-84.5	10.4
"1760"	"Species_23"	-84.5	10.4
"1761"	"Species_23"	-84.6166	10.5333
"1762"	"Species_23"	-84.7166	13.7666
"1763"	"Species_23"	-84.768	10.9138
"1764"	"Species_23"	-85.3886	10.8841
"1765"	"Species_23"	-85.3919	9.8808
"1766"	"Species_23"	-85.4277	10.9905
"1767"	"Species_23"	-85.4277	10.9905
"1768"	"Species_23"	-89.9333	13.8166
"1769"	"Species_23"	-89.9333	13.8166
"1770"	"Species_23"	-89.9333	13.8166
"1771"	"Species_23"	-89.9333	13.8166
"1772"	"Species_23"	-89.9333	13.8166
"1773"	"Species_23"	-89.9333	13.8166
"1774"	"Species_23"	-92.265	14.906
"1776"	"Species_23"	-40.866	-14.9
"1777"	"Species_23"	-41.35	-15.45
"1778"	"Species_23"	-43.1	-5
"1779"	"Species_23"	-44.25	-6.033
"1780"	"Species_23"	-45.5	-7
"1781"	"Species_23"	-45.9	-4.666
"1782"	"Species_23"	-47.816	-6.816
"1783"	"Species_23"	-50.166	-8.05
"1784"	"Species_23"	-45.95	-4.083
"1785"	"Species_23"	-46.1	-1.217
"1786"	"Species_23"	-48.483	-1.45
"1787"	"Species_23"	-48.483	-1.45
"1788"	"Species_23"	-48.483	-1.45
"1789"	"Species_23"	-49.583	-0.03
"1790"	"Species_23"	-49.916	-4.066
"1791"	"Species_23"	-50	-1.7
"1792"	"Species_23"	-50.5	-0.25
"1793"	"Species_23"	-50.5	-0.25
"1794"	"Species_23"	-50.783	-3.366
"1795"	"Species_23"	-50.783	-3.366
"1796"	"Species_23"	-51.117	2.917
"1797"	"Species_23"	-51.767	3.9
"1798"	"Species_23"	-51.9	-1.15
"1799"	"Species_23"	-51.916	3.716
"1800"	"Species_23"	-51.917	-2.65
"1801"	"Species_23"	-52.016	3.666
"1802"	"Species_23"	-52.083	1
"1803"	"Species_23"	-52.1333333	4.3166667
"1804"	"Species_23"	-52.15	4.183
"1805"	"Species_23"	-52.15	4.183
"1806"	"Species_23"	-52.15	4.183
"1807"	"Species_23"	-52.233	-1.75
"1808"	"Species_23"	-52.38333333	4.833333333
"1809"	"Species_23"	-52.4666667	3.2166667
"1810"	"Species_23"	-52.4666667	3.2166667
"1811"	"Species_23"	-52.8833333	2.25
"1812"	"Species_23"	-53.05	5.066
"1813"	"Species_23"	-53.76666667	5.65
"1814"	"Species_23"	-53.8333333	3.3333333
"1815"	"Species_23"	-54	5.416
"1816"	"Species_23"	-54.683	-2.433
"1817"	"Species_23"	-54.683	-2.4
"1818"	"Species_23"	-54.683	-2.433
"1819"	"Species_23"	-54.683	-2.433
"1820"	"Species_23"	-55.03333333	5.55
"1821"	"Species_23"	-55.5	-1.867
"1822"	"Species_23"	-56.8333	5.6667
"1823"	"Species_23"	-58.4434426	-3.1215847
"1824"	"Species_23"	-58.4434426	-3.1215847
"1825"	"Species_23"	-60	-3.1
"1826"	"Species_23"	-60.083	-2.316
"1827"	"Species_23"	-60.083	-2.316
"1828"	"Species_23"	-60.083	-2.316
"1829"	"Species_23"	-60.473	8.521
"1830"	"Species_23"	-60.473	8.521
"1831"	"Species_23"	-60.9535519	-2.58142077
"1832"	"Species_23"	-61.15	-3.7
"1834"	"Species_23"	-66.37	-3.55
"1837"	"Species_23"	-67.25	-12.01666667
"1838"	"Species_23"	-67.407	5.967
"1840"	"Species_23"	-70.3	-3.8
"1841"	"Species_23"	-70.333	0.25
"1842"	"Species_23"	-70.5	-3.916
"1843"	"Species_23"	-70.5	-3.916
"1844"	"Species_23"	-71.816	-3.333
"1845"	"Species_23"	-71.933	-3.233
"1846"	"Species_23"	-72.25	-2.916
"1847"	"Species_23"	-72.916	-3.333
"1848"	"Species_23"	-73.1	-3.483
"1849"	"Species_23"	-73.124	-3.987
"1850"	"Species_23"	-73.191	-3.788
"1851"	"Species_23"	-73.191	-3.788
"1852"	"Species_23"	-73.191	-3.788
"1853"	"Species_23"	-73.234	-3.748
"1854"	"Species_23"	-73.247	-3.748
"1855"	"Species_23"	-73.247	-3.748
"1856"	"Species_23"	-73.247	-3.748
"1857"	"Species_23"	-73.247	-3.748
"1858"	"Species_23"	-73.247	-3.748
"1859"	"Species_23"	-73.247	-3.748
"1860"	"Species_23"	-73.25	-3.666
"1861"	"Species_23"	-73.416	-3.8
"1862"	"Species_23"	-73.483333	-6.18333333
"1863"	"Species_23"	-73.583	-3.916
"1864"	"Species_23"	-73.583	-3.916
"1865"	"Species_23"	-73.626	-3.847
"1866"	"Species_23"	-73.75	-4.916
"1867"	"Species_23"	-73.833	-5.083
"1868"	"Species_23"	-73.833	-5.083
"1869"	"Species_23"	-73.9	-3.583
"1870"	"Species_23"	-74.25	-6.933
"1871"	"Species_23"	-74.5	-5.033
"1872"	"Species_23"	-74.5	-5.033
"1873"	"Species_23"	-74.5	-5.033
"1874"	"Species_23"	-74.5	-5.083
"1875"	"Species_23"	-74.5666667	-8.21
"1876"	"Species_23"	-75.86666667	-0.116666667
"1877"	"Species_23"	-76.166	-3.75
"1878"	"Species_23"	-76.583	-7.058
"1879"	"Species_23"	-77.666	-3.833
"1884"	"Species_23"	-44.966	-4.433
"1885"	"Species_23"	-48.483	-1.45
"1886"	"Species_23"	-49.783	-3.916
"1887"	"Species_23"	-50.783	-3.366
"1888"	"Species_23"	-51.917	-2.65
"1889"	"Species_23"	-51.917	-2.65
"1890"	"Species_23"	-53.166	5
"1891"	"Species_23"	-54.683	-2.433
"1892"	"Species_23"	-54.683	-2.433
"1893"	"Species_23"	-54.683	-2.433
"1894"	"Species_23"	-54.683	-2.433
"1895"	"Species_23"	-54.95	-2.483
"1896"	"Species_23"	-54.95	-2.483
"1897"	"Species_23"	-54.95	-2.483
"1898"	"Species_23"	-56.65	-2.167
"1899"	"Species_23"	-57.5	4.833
"1900"	"Species_23"	-57.81	-7.71
"1901"	"Species_23"	-57.81	-7.71
"1902"	"Species_23"	-58.183	6.666
"1903"	"Species_23"	-59.483	3.383
"1904"	"Species_23"	-60.4	-7.25
"1905"	"Species_23"	-60.55	1.2
"1906"	"Species_23"	-61.133	4.616
"1907"	"Species_23"	-61.133	4.616
"1908"	"Species_23"	-61.833	3.583
"1909"	"Species_23"	-61.833	3.583
"1910"	"Species_23"	-61.833	3.583
"1911"	"Species_23"	-62.907	6.916
"1912"	"Species_23"	-63.433	-8.766
"1913"	"Species_23"	-68	-15.58333333
"1914"	"Species_23"	-68.917	-3.567
"1915"	"Species_23"	-52.233	-14.633
"1916"	"Species_23"	-52.233	-14.633
"1917"	"Species_23"	-59.05	-18.03333333
"1918"	"Species_23"	-59.75	-17.08333333
"1919"	"Species_23"	-60.93333333	-14.55
"1920"	"Species_23"	-63.25	7
"1921"	"Species_23"	-65.183	2.156
"1922"	"Species_23"	-75.966	-1.633
"1923"	"Species_23"	-39.0693989	-15.2688525
"1924"	"Species_23"	-39.7	-13.5
"1925"	"Species_23"	-41.75	-20.55
"1926"	"Species_23"	-44.633	-22.466
"1927"	"Species_23"	-45.867	-23.117
"1928"	"Species_23"	-45.9374317	-23.0748634
"1929"	"Species_23"	-46	-23.583
"1930"	"Species_23"	-46	-23.583
"1931"	"Species_23"	-46.333	-23.4
"1932"	"Species_23"	-46.333	-23.4
"1933"	"Species_23"	-46.45	-23.667
"1934"	"Species_23"	-46.5918033	-23.5415301
"1935"	"Species_23"	-46.6270492	-23.6368852
"1936"	"Species_23"	-46.6333333	-23.5333333
"1937"	"Species_23"	-46.6333333	-23.5333333
"1938"	"Species_23"	-46.6333333	-23.5333333
"1939"	"Species_23"	-46.6333333	-23.5333333
"1940"	"Species_23"	-46.65	-23.55
"1941"	"Species_23"	-46.6606557	-23.6251366
"1942"	"Species_23"	-46.716	-23.55
"1943"	"Species_23"	-46.716	-23.55
"1944"	"Species_23"	-46.716	-23.55
"1945"	"Species_23"	-46.716	-23.55
"1946"	"Species_23"	-46.716	-23.55
"1947"	"Species_23"	-46.716	-23.55
"1948"	"Species_23"	-47.8803279	-24.864153
"1949"	"Species_23"	-47.9951913	-24.0574863
"1950"	"Species_23"	-48.7120219	-25.4237705
"1951"	"Species_23"	-48.8166667	-25.46666667
"1952"	"Species_23"	-48.8166667	-25.46666667
"1953"	"Species_23"	-48.8166667	-25.46666667
"1954"	"Species_23"	-48.817	-25.483
"1955"	"Species_23"	-49.067	-25.433
"1956"	"Species_23"	-49.0691257	-25.4404372
"1957"	"Species_23"	-49.0833333	-24.9770492
"1958"	"Species_23"	-49.1144809	-25.197541
"1959"	"Species_23"	-49.1144809	-25.197541
"1960"	"Species_23"	-49.13333	-25.18333
"1961"	"Species_23"	-49.1784153	-25.9196721
"1962"	"Species_23"	-49.1969945	-25.5237705
"1963"	"Species_23"	-49.1969945	-25.5237705
"1964"	"Species_23"	-49.1969945	-25.5237705
"1965"	"Species_23"	-49.2	-25.917
"1966"	"Species_23"	-49.2130055	-24.3008743
"1967"	"Species_23"	-49.2210383	-25.2860656
"1968"	"Species_23"	-49.233	-25.283
"1969"	"Species_23"	-49.273224	-25.4240437
"1970"	"Species_23"	-49.5308743	-25.4480874
"1971"	"Species_23"	-49.6166667	-25.2065574
"1972"	"Species_23"	-49.6166667	-25.2066574
"1973"	"Species_23"	-49.6166667	-25.2066574
"1974"	"Species_23"	-49.6166667	-25.2065574
"1975"	"Species_23"	-49.6166667	-25.4153005
"1976"	"Species_23"	-49.6319672	-25.580743
"1977"	"Species_23"	-49.6319672	-25.5808743
"1978"	"Species_23"	-49.7229508	-24.2281421
"1979"	"Species_23"	-49.733	-24.25
"1980"	"Species_23"	-49.733	-24.25
"1981"	"Species_23"	-49.733	-24.25
"1982"	"Species_23"	-49.733	-24.25
"1983"	"Species_23"	-49.733	-24.25
"1984"	"Species_23"	-49.733	-24.25
"1985"	"Species_23"	-50	-25.467
"1986"	"Species_23"	-50.0002732	-25.4120219
"1987"	"Species_23"	-50.0095628	-24.7833333
"1988"	"Species_23"	-50.033	-24.5
"1989"	"Species_23"	-50.15	-25.083
"1990"	"Species_23"	-50.1622951	-25.0852459
"1991"	"Species_23"	-50.3603825	-23.1005464
"1992"	"Species_23"	-50.4117486	-24.5035519
"1993"	"Species_23"	-50.483	-24.483
"1994"	"Species_23"	-50.5	-29.383
"1995"	"Species_23"	-50.683	-24.983
"1996"	"Species_23"	-50.683	-24.983
"1997"	"Species_23"	-51.067	-26.25
"1998"	"Species_23"	-51.2325137	-26.1620219
"1999"	"Species_23"	-51.3846995	-22.7560109
"2000"	"Species_23"	-51.717	-24.75
"2001"	"Species_23"	-54.517	-25.55
"2002"	"Species_23"	-54.517	-25.55
"2003"	"Species_23"	-56.72388889	-13.33222222
"2004"	"Species_23"	-58.63	-17.27694444
"2005"	"Species_23"	-61.2	-14.6
"2006"	"Species_23"	-61.84638889	-16.52027778
"2009"	"Species_23"	-78.9166	9.3166
"2010"	"Species_23"	-78.964	9.212
"2011"	"Species_23"	-79.366	-0.583
"2013"	"Species_23"	-79.86666667	-1.366666667
"2014"	"Species_23"	-79.95	-4.033
"2015"	"Species_23"	-80	-2.25
"2016"	"Species_23"	-80.033	-2.15
"2017"	"Species_23"	-80.116	8.633
"2018"	"Species_23"	-80.133	-2.166
"2019"	"Species_23"	-80.133	-2.166
"2020"	"Species_23"	-80.683	-1.516
"2021"	"Species_23"	-80.7333333	-1.8333333
"2022"	"Species_23"	-80.7333333	-1.8333333
"2023"	"Species_23"	-84.166	10.4333
"2024"	"Species_23"	-84.9833	10.725
"2025"	"Species_23"	-85.3	10.5333
"2026"	"Species_23"	-87.7833333	14.7833333
"2027"	"Species_23"	-87.7833333	14.7833333
"2028"	"Species_23"	-88.63333333	14.7
"2029"	"Species_23"	-88.96833333	14.16666667
"2030"	"Species_23"	-89.9333	13.8166
"2031"	"Species_23"	-89.9333	13.8166
"2032"	"Species_23"	-91.75	16.5
"2033"	"Species_23"	-92.133	16.25
"2034"	"Species_23"	-92.185	16.276
"2035"	"Species_23"	-92.7	16.75
"2036"	"Species_23"	-92.916	16.9
"2037"	"Species_23"	-93	16.7
"2038"	"Species_23"	-93	16.7
"2039"	"Species_23"	-93.066	16.75
"2040"	"Species_23"	-93.085	16.847
"2041"	"Species_23"	-93.116	16.75
"2042"	"Species_23"	-93.116	16.75
"2043"	"Species_23"	-93.116	16.75
"2044"	"Species_23"	-93.116	16.75
"2045"	"Species_23"	-93.216	16.866
"2046"	"Species_23"	-93.266	16.8
"2047"	"Species_23"	-93.366	16.766
"2048"	"Species_23"	-96.3	19.416
"2049"	"Species_23"	-96.433	19.333
"2050"	"Species_23"	-96.616	19.5
"2051"	"Species_23"	-96.6333	19.3333
"2052"	"Species_23"	-96.816	19.433
"2053"	"Species_23"	-96.816	19.433
"2054"	"Species_23"	-96.816	19.433
"2055"	"Species_23"	-96.933	19.6
"2056"	"Species_23"	-98.123	17.96
"2057"	"Species_23"	-98.25	22.45
"2058"	"Species_23"	-98.366	20.466
"2059"	"Species_23"	-53.83333333	3.666666667
"2060"	"Species_23"	-54.066	2.866
"2061"	"Species_23"	-57.6333333	5.7833333
"2062"	"Species_23"	-58.566	7.25
"2063"	"Species_23"	-58.566	7.25
"2064"	"Species_23"	-59.483	5.183
"2065"	"Species_23"	-60.0333333	-3.06666667
"2066"	"Species_23"	-60.0333333	-3.06666667
"2067"	"Species_23"	-60.083	-2.316
"2068"	"Species_23"	-60.083	-2.316
"2069"	"Species_23"	-60.083	-2.316
"2070"	"Species_23"	-60.083	-2.316
"2071"	"Species_23"	-60.083	-2.316
"2072"	"Species_23"	-60.083	-2.316
"2073"	"Species_23"	-66.166	0.833
"2074"	"Species_23"	-66.283	0.933
"2075"	"Species_23"	-66.85	1.25
"2076"	"Species_23"	-66.9366	7.137
"2077"	"Species_23"	-67.1882514	-10.2655738
"2078"	"Species_23"	-72.75	-4.25
"2094"	"Species_23"	-73.751	6.934
"2095"	"Species_23"	-73.906	7.349
"2098"	"Species_23"	-76.566	5.266
"2099"	"Species_23"	-76.661	5.694
"2100"	"Species_23"	-77.016	4.2
"2101"	"Species_23"	-77.38333333	6.3
"2102"	"Species_23"	-77.783	8.383
"2103"	"Species_23"	-78.9166	9.3166
"2104"	"Species_23"	-78.964	9.212
"2105"	"Species_23"	-79.35	9.233
"2106"	"Species_23"	-79.78	9.337
"2107"	"Species_23"	-79.78	9.337
"2108"	"Species_23"	-79.78	9.337
"2109"	"Species_23"	-79.78	9.337
"2110"	"Species_23"	-79.78	9.337
"2111"	"Species_23"	-79.78	9.337
"2112"	"Species_23"	-79.78	9.337
"2113"	"Species_23"	-79.78	9.337
"2114"	"Species_23"	-79.78	9.337
"2115"	"Species_23"	-79.792	9.331
"2116"	"Species_23"	-79.792	9.331
"2117"	"Species_23"	-79.792	9.331
"2118"	"Species_23"	-79.792	9.331
"2119"	"Species_23"	-79.792	9.331
"2120"	"Species_23"	-79.792	9.331
"2121"	"Species_23"	-82.8333333	9.6333333
"2122"	"Species_23"	-83.375	8.7583
"2123"	"Species_23"	-83.4	8.7361
"2124"	"Species_23"	-83.5833	8.7
"2125"	"Species_23"	-83.5916	8.4805
"2134"	"Species_23"	-42.183	-4.3
"2135"	"Species_23"	-42.916	-16.541
"2137"	"Species_23"	-44.37	-12.3
"2138"	"Species_23"	-44.5	-7.233
"2139"	"Species_23"	-44.567	-7.15
"2140"	"Species_23"	-44.967	-12.15
"2141"	"Species_23"	-45.016	-12.25
"2142"	"Species_23"	-45.016	-12.25
"2143"	"Species_23"	-45.016	-12.25
"2144"	"Species_23"	-45.016	-12.25
"2145"	"Species_23"	-45.016	-12.25
"2146"	"Species_23"	-45.0597222	-11.0463889
"2147"	"Species_23"	-45.2	-12.466
